itd,150,400,500,600,1000
-505,0.06374,0.14401,0.17362,0.19992,0.15357
-500,0.063474,0.14356,0.17238,0.2032,0.15975
-495,0.063205,0.14289,0.173,0.2066,0.16643
-490,0.062933,0.14213,0.17546,0.21012,0.17336
-485,0.062652,0.14143,0.17966,0.21373,0.18013
-480,0.06236,0.14092,0.18548,0.21741,0.1864
-475,0.062056,0.14071,0.19282,0.22113,0.19189
-470,0.06174,0.14083,0.20143,0.22493,0.19652
-465,0.061409,0.14125,0.21056,0.22904,0.20036
-460,0.061063,0.14193,0.21951,0.23373,0.20345
-455,0.060701,0.14285,0.22779,0.23925,0.20579
-450,0.060321,0.14398,0.2351,0.24571,0.20737
-445,0.059924,0.14529,0.24154,0.25307,0.20816
-440,0.05951,0.14676,0.2473,0.26125,0.20809
-435,0.05908,0.14839,0.25248,0.27022,0.20725
-430,0.058636,0.15022,0.25712,0.27995,0.20578
-425,0.058183,0.1523,0.26125,0.29043,0.20385
-420,0.057726,0.15469,0.26489,0.30148,0.20172
-415,0.057276,0.15742,0.26806,0.31269,0.19959
-410,0.056861,0.1605,0.2709,0.32367,0.19754
-405,0.056479,0.16394,0.27361,0.33412,0.1956
-400,0.056076,0.16771,0.27636,0.3438,0.19382
-395,0.055591,0.17183,0.27928,0.3527,0.19228
-390,0.054974,0.17629,0.28251,0.36091,0.19105
-385,0.05424,0.18112,0.28602,0.3685,0.19023
-380,0.053494,0.18633,0.28977,0.37547,0.18989
-375,0.05286,0.19179,0.2937,0.38185,0.19001
-370,0.052509,0.19734,0.29781,0.38765,0.19053
-365,0.052816,0.20281,0.30206,0.39289,0.19135
-360,0.054856,0.20808,0.30643,0.39758,0.19228
-355,0.059229,0.21301,0.31089,0.4017,0.19323
-350,0.063861,0.21755,0.31539,0.40525,0.1941
-345,0.067623,0.22171,0.31992,0.40819,0.19483
-340,0.071959,0.22553,0.32445,0.41049,0.19534
-335,0.077178,0.22901,0.32896,0.41212,0.19555
-330,0.082621,0.23216,0.33345,0.41307,0.19536
-325,0.087956,0.23496,0.33795,0.4133,0.19468
-320,0.093167,0.23738,0.34244,0.41279,0.19351
-315,0.098223,0.23938,0.34693,0.41153,0.19192
-310,0.10308,0.24093,0.35144,0.40949,0.19
-305,0.10773,0.24206,0.35595,0.40656,0.18795
-300,0.11218,0.24286,0.36046,0.40259,0.1859
-295,0.11643,0.24343,0.365,0.39752,0.18388
-290,0.12041,0.24389,0.36957,0.39175,0.18193
-285,0.12408,0.24439,0.37417,0.38576,0.18005
-280,0.12737,0.24506,0.37873,0.38023,0.17827
-275,0.13026,0.24592,0.38319,0.37589,0.17661
-270,0.1327,0.24697,0.3875,0.3732,0.17507
-265,0.13467,0.2482,0.39162,0.37221,0.17364
-260,0.13619,0.24965,0.3955,0.37295,0.17233
-255,0.13729,0.25134,0.39916,0.37546,0.17113
-250,0.13797,0.2533,0.40264,0.37979,0.17005
-245,0.13825,0.25553,0.40596,0.38601,0.16914
-240,0.13811,0.25806,0.40917,0.39404,0.16844
-235,0.13755,0.26101,0.41227,0.40326,0.16801
-230,0.13653,0.2645,0.4153,0.41293,0.16791
-225,0.13499,0.26867,0.41829,0.42244,0.16819
-220,0.13287,0.27367,0.42124,0.43128,0.16891
-215,0.13026,0.27962,0.42421,0.4393,0.17011
-210,0.1273,0.28658,0.42726,0.44668,0.17182
-205,0.12414,0.29456,0.43044,0.45355,0.17406
-200,0.12102,0.3036,0.43383,0.45997,0.17682
-195,0.11823,0.31372,0.43746,0.46601,0.18009
-190,0.11598,0.32495,0.44138,0.47171,0.18387
-185,0.11431,0.33737,0.44561,0.47714,0.18813
-180,0.11323,0.35101,0.45014,0.48239,0.19287
-175,0.11278,0.36581,0.45498,0.48758,0.19808
-170,0.11299,0.38157,0.46013,0.49282,0.20376
-165,0.11389,0.39808,0.46561,0.49823,0.20993
-160,0.11556,0.41516,0.47144,0.50386,0.2165
-155,0.11799,0.43263,0.4776,0.50979,0.22333
-150,0.1209,0.45037,0.4841,0.51602,0.23026
-145,0.12395,0.46841,0.49096,0.52259,0.23713
-140,0.12683,0.48679,0.49827,0.52952,0.24379
-135,0.12928,0.50555,0.50615,0.53685,0.25019
-130,0.13109,0.52468,0.51472,0.54462,0.25633
-125,0.13228,0.54419,0.52408,0.55288,0.26215
-120,0.13289,0.56407,0.53435,0.56168,0.26761
-115,0.13294,0.58432,0.54556,0.57107,0.27262
-110,0.13242,0.60494,0.5577,0.58108,0.27702
-105,0.13128,0.62592,0.57077,0.59172,0.28066
-100,0.12939,0.64721,0.58474,0.60297,0.28365
-95,0.12661,0.66876,0.59961,0.6148,0.28626
-90,0.12309,0.69052,0.61537,0.62719,0.2889
-85,0.1192,0.71237,0.63201,0.64014,0.2921
-80,0.11551,0.73417,0.64956,0.65362,0.29625
-75,0.11286,0.75579,0.66787,0.66759,0.3014
-70,0.11182,0.77706,0.68669,0.68203,0.30763
-65,0.11255,0.79778,0.70572,0.69685,0.31501
-60,0.11509,0.81776,0.72466,0.71195,0.32361
-55,0.11946,0.83678,0.74317,0.72728,0.33357
-50,0.12563,0.85454,0.76095,0.74285,0.3448
-45,0.13347,0.87078,0.77782,0.75866,0.35672
-40,0.14222,0.88518,0.79365,0.77467,0.36865
-35,0.15091,0.89739,0.80832,0.79084,0.37991
-30,0.15885,0.90703,0.82164,0.80692,0.38992
-25,0.16554,0.91379,0.83342,0.82258,0.39849
-20,0.17081,0.91743,0.84347,0.83743,0.40564
-15,0.17479,0.91779,0.85158,0.85099,0.41136
-10,0.17759,0.91472,0.85756,0.86275,0.41556
-5,0.17918,0.90842,0.86122,0.87201,0.41817
0,0.1795,0.89919,0.86247,0.87815,0.41913
5,0.17834,0.88732,0.86122,0.88085,0.41837
10,0.1754,0.8731,0.85746,0.87992,0.416
15,0.17061,0.85683,0.85134,0.87576,0.41214
20,0.16434,0.83877,0.843,0.86892,0.407
25,0.15717,0.81924,0.83262,0.85983,0.40083
30,0.15025,0.79855,0.82033,0.84887,0.39378
35,0.14468,0.777,0.80629,0.83648,0.38593
40,0.14093,0.75487,0.79067,0.82315,0.37738
45,0.13934,0.73241,0.77368,0.80935,0.36823
50,0.14024,0.70987,0.7555,0.7955,0.35859
55,0.14375,0.68742,0.73629,0.78194,0.34851
60,0.14972,0.66516,0.71619,0.7689,0.33812
65,0.15702,0.64318,0.69541,0.75646,0.32783
70,0.16426,0.62149,0.67423,0.74452,0.31814
75,0.17055,0.60003,0.65298,0.73302,0.30946
80,0.17532,0.57877,0.63192,0.72194,0.30209
85,0.17867,0.55771,0.6113,0.71124,0.29598
90,0.18088,0.53687,0.59129,0.70086,0.29098
95,0.18212,0.51626,0.57196,0.69081,0.28695
100,0.18248,0.4959,0.55329,0.6811,0.28375
105,0.18202,0.47579,0.53528,0.67173,0.28125
110,0.18078,0.45591,0.51794,0.66234,0.27919
115,0.17888,0.43618,0.50128,0.65243,0.27702
120,0.1767,0.41657,0.48528,0.64169,0.2743
125,0.17464,0.39737,0.46991,0.63002,0.27079
130,0.17305,0.37895,0.45518,0.61738,0.26642
135,0.17226,0.36172,0.44113,0.604,0.26137
140,0.17236,0.34614,0.42782,0.59018,0.25589
145,0.17325,0.33257,0.41536,0.57613,0.2501
150,0.17485,0.32097,0.40385,0.56194,0.24414
155,0.1771,0.31124,0.39335,0.54772,0.23811
160,0.17994,0.30327,0.38386,0.53351,0.23209
165,0.18335,0.297,0.37537,0.51936,0.22623
170,0.18728,0.29234,0.36785,0.50533,0.22065
175,0.19156,0.28924,0.36128,0.49157,0.21547
180,0.1959,0.2876,0.35567,0.47824,0.21073
185,0.20001,0.28701,0.35102,0.46541,0.20643
190,0.20371,0.28698,0.34733,0.45314,0.20254
195,0.20683,0.28714,0.34441,0.44146,0.19899
200,0.20927,0.28715,0.34202,0.43028,0.19574
205,0.21109,0.28676,0.33991,0.41949,0.19274
210,0.21235,0.28593,0.33788,0.40905,0.18996
215,0.2131,0.28474,0.33572,0.39889,0.18734
220,0.21336,0.28324,0.33333,0.38895,0.18483
225,0.21313,0.28141,0.33073,0.37909,0.1824
230,0.21242,0.27926,0.32794,0.36924,0.18003
235,0.21123,0.27677,0.32498,0.35972,0.17771
240,0.20956,0.27392,0.32183,0.35097,0.17545
245,0.20743,0.2707,0.31846,0.34349,0.17326
250,0.20484,0.26712,0.31486,0.33782,0.17116
255,0.2018,0.26324,0.31099,0.33411,0.16916
260,0.19833,0.2591,0.30682,0.33227,0.16726
265,0.19444,0.2548,0.3024,0.33218,0.16545
270,0.19014,0.2504,0.29779,0.3337,0.16379
275,0.18543,0.246,0.29307,0.33675,0.16251
280,0.18031,0.24165,0.28835,0.34124,0.16182
285,0.17475,0.23734,0.28372,0.34685,0.16191
290,0.16874,0.23308,0.27925,0.35277,0.16285
295,0.16226,0.22888,0.27494,0.35822,0.16458
300,0.15529,0.22476,0.27078,0.3627,0.167
305,0.14768,0.22072,0.26673,0.3658,0.17005
310,0.1393,0.2168,0.2628,0.36753,0.17368
315,0.1303,0.21301,0.259,0.36812,0.17785
320,0.12117,0.20936,0.25531,0.36773,0.1823
325,0.11265,0.20586,0.25174,0.36644,0.18657
330,0.10582,0.20249,0.24828,0.36432,0.19027
335,0.10139,0.19922,0.24494,0.36141,0.19313
340,0.09956,0.19602,0.2417,0.35776,0.19501
345,0.10027,0.19285,0.23857,0.35344,0.19601
350,0.10329,0.18967,0.23553,0.34862,0.19624
355,0.10825,0.18646,0.23258,0.34345,0.19579
360,0.11447,0.18321,0.22969,0.33804,0.19469
365,0.12079,0.17991,0.22686,0.3325,0.19297
370,0.12633,0.17655,0.22405,0.32685,0.19062
375,0.1307,0.17309,0.22128,0.32105,0.18774
380,0.13367,0.16951,0.21851,0.31503,0.18455
385,0.13538,0.16574,0.21572,0.30878,0.18127
390,0.13609,0.1618,0.2129,0.30225,0.1781
395,0.13592,0.15779,0.21006,0.29538,0.17521
400,0.13492,0.15382,0.20727,0.28811,0.17257
405,0.13313,0.15007,0.20458,0.28047,0.17012
410,0.13051,0.14671,0.20208,0.27264,0.16779
415,0.12702,0.14381,0.19984,0.26486,0.16554
420,0.12271,0.14138,0.19786,0.2574,0.16332
425,0.11778,0.13942,0.19616,0.25047,0.16108
430,0.11245,0.13792,0.19476,0.2441,0.15896
435,0.10706,0.13689,0.19367,0.23833,0.15712
440,0.10195,0.13637,0.19294,0.23319,0.15584
445,0.097275,0.13633,0.19259,0.22873,0.15526
450,0.093039,0.13661,0.19249,0.225,0.15541
455,0.089268,0.13699,0.19245,0.22195,0.15629
460,0.086021,0.1373,0.19226,0.21935,0.15789
465,0.083366,0.13736,0.19174,0.21696,0.1602
470,0.081368,0.13715,0.19078,0.21455,0.16314
475,0.079912,0.13669,0.18941,0.21207,0.16635
480,0.078768,0.136,0.18761,0.20953,0.16946
485,0.077687,0.13509,0.18535,0.20694,0.17215
490,0.076459,0.13396,0.18258,0.20427,0.17424
495,0.07506,0.1326,0.17925,0.20153,0.17579
500,0.073505,0.13102,0.17534,0.19871,0.17688
505,0.071785,0.12928,0.171,0.19588,0.17753
510,0.069876,0.12748,0.16643,0.19314,0.17777
515,0.067743,0.1257,0.16189,0.19054,0.17762
520,0.065438,0.12402,0.15757,0.1881,0.1771
525,0.063094,0.12247,0.15348,0.18582,0.17622
530,0.06088,0.12104,0.14964,0.18368,0.175
535,0.058922,0.11973,0.14609,0.18169,0.17344
540,0.057231,0.11855,0.14287,0.17984,0.17157
545,0.05581,0.1175,0.14001,0.17812,0.16936
550,0.054659,0.1166,0.13748,0.17653,0.16684
555,0.053777,0.11582,0.13523,0.17507,0.164
560,0.053139,0.11511,0.13318,0.17372,0.16084
565,0.052706,0.11442,0.1313,0.17249,0.15733
570,0.052443,0.11368,0.12959,0.17137,0.15345
575,0.052336,0.11285,0.12806,0.17035,0.14923
580,0.052372,0.11195,0.1267,0.16944,0.14477
585,0.052543,0.11098,0.12552,0.16861,0.1402
590,0.052837,0.10992,0.12451,0.16772,0.13564
595,0.053246,0.10878,0.12365,0.1666,0.13114
600,0.053761,0.10754,0.12296,0.16511,0.12667
605,0.054373,0.1062,0.12242,0.1632,0.12223
610,0.055073,0.10476,0.12202,0.1609,0.11781
615,0.055855,0.1032,0.12175,0.15822,0.11343
620,0.05671,0.10152,0.12163,0.15515,0.10906
625,0.057635,0.099701,0.12162,0.1517,0.10473
630,0.058632,0.097742,0.12162,0.14786,0.10041
635,0.059665,0.095628,0.12144,0.14361,0.096115
640,0.06065,0.093344,0.12097,0.13894,0.091838
645,0.061515,0.090867,0.12016,0.1338,0.087578
650,0.062202,0.088196,0.11903,0.12818,0.083342
655,0.062696,0.085382,0.11759,0.122,0.079177
660,0.063021,0.082497,0.11582,0.11517,0.075157
665,0.063192,0.079611,0.11372,0.1076,0.07134
670,0.063216,0.076736,0.11129,0.099504,0.067771
675,0.063098,0.073872,0.10851,0.09122,0.064506
680,0.062842,0.071024,0.10536,0.082994,0.06162
685,0.062451,0.068194,0.1018,0.074865,0.059203
690,0.061926,0.065392,0.097803,0.066872,0.057362
695,0.061266,0.062625,0.09329,0.059097,0.056213
700,0.060471,0.059906,0.08819,0.051692,0.05587
705,0.059536,0.057251,0.082617,0.044918,0.056425
710,0.058458,0.054685,0.076852,0.039212,
715,0.057229,0.052233,0.071129,0.035207,
720,0.05584,0.049912,0.0655,,
725,0.054281,0.047722,0.059995,,
730,0.05253,0.045671,0.054674,,
735,0.050558,0.043778,0.04963,,
740,0.048379,0.042059,0.045006,,
745,0.046046,0.040526,0.041004,,
750,0.043638,0.039195,0.037897,,
755,0.041232,0.038076,0.035981,,
760,0.038838,0.037183,,,
765,0.036457,0.036525,,,
770,0.034094,0.036112,,,
775,0.031758,0.035947,,,
780,0.029464,,,,
785,0.02723,,,,
790,0.025083,,,,
795,0.023062,,,,
800,0.021219,,,,
805,0.019622,,,,
810,0.018357,,,,
815,0.017511,,,,
820,,,,,
825,,,,,
830,,,,,
835,,,,,
840,,,,,
845,,,,,
850,,,,,
855,,,,,
860,,,,,
865,,,,,
870,,,,,
875,,,,,
880,,,,,
885,,,,,
890,,,,,
895,,,,,
900,,,,,
905,,,,,
910,,,,,
915,,,,,
920,,,,,
925,,,,,
930,,,,,
935,,,,,
940,,,,,
